2022-04-19 16:48:16 train.py[line:151] INFO YuiConfigPro(RANDOM_SEED=233, DATASET_DIR='D:/A日常/大学/毕业设计/dataset/maestro-v3.0.0/', DATAMETA_NAME='maestro-v3.0.0_tinymp3.csv', WORKSPACE='D:/A日常/大学/毕业设计/code/yui/', MAX_INPUTS_LENGTH=512, MAX_TARGETS_LENGTH=1024, PROGRAM_GRANULARITY='flat', SAMPLE_RATE=16000, FRAME_SIZE=128, HOP_WIDTH=128, NUM_MEL_BINS=256, FFT_SIZE=2048, MEL_LO_HZ=20.0, MEL_HI_HZ=8000.0, PAD_ID=0, ENCODED_EOS_ID=1, ENCODED_UNK_ID=2, EXTRA_IDS=100, DECODED_EOS_ID=-1, DECODED_INVALID_ID=-2, STEPS_PER_SECOND=100, MAX_SHIFT_SECONDS=10, NUM_VELOCITY_BINS=127, CUDA=True, BATCH_SIZE=4, NUM_WORKERS=3, NUM_EPOCHS=160, TRAIN_ITERATION=600, LEARNING_RATE=0.001, OVERFIT_PATIENCE=8)
2022-04-19 16:48:16 train.py[line:153] INFO Using GPU.
2022-04-19 16:48:16 train.py[line:154] INFO GPU number: 1
2022-04-19 16:48:16 train.py[line:177] INFO The model has 4,640,512 trainable parameters
2022-04-19 16:48:18 train.py[line:225] INFO resume training with epoch=20, lr=0.0007589217857457697
2022-04-19 16:48:18 train.py[line:254] INFO -------train loop starts, start_time=1650358098.071s-------
2022-04-19 16:48:34 train.py[line:78] INFO train: epoch=6, iteration=20, loss=4.851537704467773, lr=[tensor(0.0008, device='cuda:0')], in 16.636s
2022-04-19 17:10:43 train.py[line:78] INFO train: epoch=10, iteration=300, loss=1.2714227437973022, lr=[tensor(0.0012, device='cuda:0')], in 3.723s
2022-04-19 17:10:46 train.py[line:78] INFO train: epoch=10, iteration=320, loss=3.380262613296509, lr=[tensor(0.0012, device='cuda:0')], in 3.662s
2022-04-19 17:10:50 train.py[line:78] INFO train: epoch=10, iteration=340, loss=0.5196037292480469, lr=[tensor(0.0012, device='cuda:0')], in 3.685s
2022-04-19 17:10:54 train.py[line:78] INFO train: epoch=10, iteration=360, loss=0.7764606475830078, lr=[tensor(0.0012, device='cuda:0')], in 3.663s
2022-04-19 17:10:57 train.py[line:78] INFO train: epoch=10, iteration=380, loss=1.1216589212417603, lr=[tensor(0.0012, device='cuda:0')], in 3.672s
2022-04-19 17:11:01 train.py[line:78] INFO train: epoch=10, iteration=400, loss=3.246429920196533, lr=[tensor(0.0012, device='cuda:0')], in 3.660s
2022-04-19 17:11:05 train.py[line:78] INFO train: epoch=10, iteration=420, loss=2.9833502769470215, lr=[tensor(0.0012, device='cuda:0')], in 3.695s
2022-04-19 17:11:09 train.py[line:78] INFO train: epoch=10, iteration=440, loss=0.39598432183265686, lr=[tensor(0.0012, device='cuda:0')], in 3.669s
2022-04-19 17:11:12 train.py[line:78] INFO train: epoch=10, iteration=460, loss=0.9724301695823669, lr=[tensor(0.0012, device='cuda:0')], in 3.669s
2022-04-19 17:11:16 train.py[line:78] INFO train: epoch=10, iteration=480, loss=1.2550978660583496, lr=[tensor(0.0012, device='cuda:0')], in 3.670s
2022-04-19 17:11:20 train.py[line:78] INFO train: epoch=10, iteration=500, loss=3.318439483642578, lr=[tensor(0.0012, device='cuda:0')], in 3.703s
2022-04-19 17:11:23 train.py[line:78] INFO train: epoch=10, iteration=520, loss=0.47618579864501953, lr=[tensor(0.0012, device='cuda:0')], in 3.671s
2022-04-19 17:11:27 train.py[line:78] INFO train: epoch=10, iteration=540, loss=0.7834216356277466, lr=[tensor(0.0012, device='cuda:0')], in 3.678s
2022-04-19 17:11:31 train.py[line:78] INFO train: epoch=10, iteration=560, loss=1.1098685264587402, lr=[tensor(0.0012, device='cuda:0')], in 3.677s
2022-04-19 17:11:35 train.py[line:78] INFO train: epoch=10, iteration=580, loss=3.1604092121124268, lr=[tensor(0.0012, device='cuda:0')], in 4.064s
2022-04-19 17:11:39 train.py[line:78] INFO train: epoch=10, iteration=600, loss=2.9395551681518555, lr=[tensor(0.0012, device='cuda:0')], in 4.297s
2022-04-19 17:11:40 train.py[line:86] INFO -------train exits, epoch=10-------
2022-04-19 17:11:40 train.py[line:298] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 17:12:01 train.py[line:78] INFO train: epoch=10, iteration=20, loss=0.38671237230300903, lr=[tensor(0.0012, device='cuda:0')], in 21.346s
2022-04-19 17:12:05 train.py[line:78] INFO train: epoch=10, iteration=40, loss=0.9018597602844238, lr=[tensor(0.0012, device='cuda:0')], in 3.660s
2022-04-19 17:12:08 train.py[line:78] INFO train: epoch=10, iteration=60, loss=1.2060604095458984, lr=[tensor(0.0012, device='cuda:0')], in 3.659s
2022-04-19 17:12:12 train.py[line:78] INFO train: epoch=10, iteration=80, loss=3.278040647506714, lr=[tensor(0.0012, device='cuda:0')], in 3.672s
2022-04-19 17:12:16 train.py[line:78] INFO train: epoch=10, iteration=100, loss=0.45135214924812317, lr=[tensor(0.0012, device='cuda:0')], in 4.180s
2022-04-19 17:12:20 train.py[line:78] INFO train: epoch=10, iteration=120, loss=0.8033798933029175, lr=[tensor(0.0012, device='cuda:0')], in 3.678s
2022-04-19 17:12:24 train.py[line:78] INFO train: epoch=10, iteration=140, loss=1.110854148864746, lr=[tensor(0.0012, device='cuda:0')], in 3.675s
2022-04-19 17:12:27 train.py[line:78] INFO train: epoch=10, iteration=160, loss=3.121903896331787, lr=[tensor(0.0012, device='cuda:0')], in 3.671s
2022-04-19 17:12:31 train.py[line:78] INFO train: epoch=10, iteration=180, loss=2.8665738105773926, lr=[tensor(0.0012, device='cuda:0')], in 3.697s
2022-04-19 17:12:35 train.py[line:78] INFO train: epoch=10, iteration=200, loss=0.3449394702911377, lr=[tensor(0.0012, device='cuda:0')], in 3.673s
2022-04-19 17:12:38 train.py[line:78] INFO train: epoch=10, iteration=220, loss=0.8879634141921997, lr=[tensor(0.0012, device='cuda:0')], in 3.670s
2022-04-19 17:12:42 train.py[line:78] INFO train: epoch=10, iteration=240, loss=1.1180565357208252, lr=[tensor(0.0012, device='cuda:0')], in 3.679s
2022-04-19 17:12:46 train.py[line:78] INFO train: epoch=10, iteration=260, loss=3.2118942737579346, lr=[tensor(0.0012, device='cuda:0')], in 3.702s
2022-04-19 17:12:49 train.py[line:78] INFO train: epoch=10, iteration=280, loss=0.4121242165565491, lr=[tensor(0.0012, device='cuda:0')], in 3.673s
2022-04-19 17:12:53 train.py[line:78] INFO train: epoch=10, iteration=300, loss=0.6389147043228149, lr=[tensor(0.0012, device='cuda:0')], in 3.680s
2022-04-19 17:12:57 train.py[line:78] INFO train: epoch=10, iteration=320, loss=1.0226470232009888, lr=[tensor(0.0012, device='cuda:0')], in 3.675s
2022-04-19 17:13:00 train.py[line:78] INFO train: epoch=10, iteration=340, loss=3.0477793216705322, lr=[tensor(0.0012, device='cuda:0')], in 3.707s
2022-04-19 17:13:04 train.py[line:78] INFO train: epoch=10, iteration=360, loss=2.804164409637451, lr=[tensor(0.0012, device='cuda:0')], in 3.672s
2022-04-19 17:13:08 train.py[line:78] INFO train: epoch=10, iteration=380, loss=0.3480071723461151, lr=[tensor(0.0012, device='cuda:0')], in 3.669s
2022-04-19 17:13:11 train.py[line:78] INFO train: epoch=10, iteration=400, loss=0.825494647026062, lr=[tensor(0.0012, device='cuda:0')], in 3.670s
2022-04-19 17:13:15 train.py[line:78] INFO train: epoch=10, iteration=420, loss=1.078795313835144, lr=[tensor(0.0012, device='cuda:0')], in 3.694s
2022-04-19 17:13:19 train.py[line:78] INFO train: epoch=10, iteration=440, loss=3.1627378463745117, lr=[tensor(0.0012, device='cuda:0')], in 3.681s
2022-04-19 17:13:23 train.py[line:78] INFO train: epoch=10, iteration=460, loss=0.41215136647224426, lr=[tensor(0.0012, device='cuda:0')], in 3.672s
2022-04-19 17:13:27 train.py[line:78] INFO train: epoch=10, iteration=480, loss=0.6263265013694763, lr=[tensor(0.0012, device='cuda:0')], in 4.492s
2022-04-19 17:13:31 train.py[line:78] INFO train: epoch=10, iteration=500, loss=1.0520424842834473, lr=[tensor(0.0012, device='cuda:0')], in 4.181s
2022-04-19 17:13:35 train.py[line:78] INFO train: epoch=10, iteration=520, loss=2.990828275680542, lr=[tensor(0.0012, device='cuda:0')], in 3.793s
2022-04-19 17:13:39 train.py[line:78] INFO train: epoch=10, iteration=540, loss=2.757481098175049, lr=[tensor(0.0012, device='cuda:0')], in 3.670s
2022-04-19 17:13:42 train.py[line:78] INFO train: epoch=10, iteration=560, loss=0.3452731966972351, lr=[tensor(0.0012, device='cuda:0')], in 3.677s
2022-04-19 17:13:46 train.py[line:78] INFO train: epoch=10, iteration=580, loss=0.8580195307731628, lr=[tensor(0.0012, device='cuda:0')], in 4.034s
2022-04-19 17:13:50 train.py[line:78] INFO train: epoch=10, iteration=600, loss=1.0518635511398315, lr=[tensor(0.0012, device='cuda:0')], in 3.757s
2022-04-19 17:13:51 train.py[line:86] INFO -------train exits, epoch=10-------
2022-04-19 17:13:51 train.py[line:298] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 17:14:09 train.py[line:78] INFO train: epoch=10, iteration=20, loss=3.130322217941284, lr=[tensor(0.0012, device='cuda:0')], in 17.872s
2022-04-19 17:14:12 train.py[line:78] INFO train: epoch=10, iteration=40, loss=0.3974330723285675, lr=[tensor(0.0012, device='cuda:0')], in 3.678s
2022-04-19 17:14:16 train.py[line:78] INFO train: epoch=10, iteration=60, loss=0.652350902557373, lr=[tensor(0.0012, device='cuda:0')], in 3.667s
2022-04-19 17:14:20 train.py[line:78] INFO train: epoch=10, iteration=80, loss=0.9540686011314392, lr=[tensor(0.0012, device='cuda:0')], in 3.671s
2022-04-19 17:14:24 train.py[line:78] INFO train: epoch=10, iteration=100, loss=2.963212013244629, lr=[tensor(0.0012, device='cuda:0')], in 3.692s
2022-04-19 17:14:27 train.py[line:78] INFO train: epoch=10, iteration=120, loss=2.7373878955841064, lr=[tensor(0.0012, device='cuda:0')], in 3.667s
2022-04-19 17:14:31 train.py[line:78] INFO train: epoch=10, iteration=140, loss=0.3846946954727173, lr=[tensor(0.0012, device='cuda:0')], in 3.677s
2022-04-19 17:14:35 train.py[line:78] INFO train: epoch=10, iteration=160, loss=0.7469833493232727, lr=[tensor(0.0012, device='cuda:0')], in 3.674s
2022-04-19 17:14:38 train.py[line:78] INFO train: epoch=10, iteration=180, loss=1.0148022174835205, lr=[tensor(0.0012, device='cuda:0')], in 3.703s
2022-04-19 17:14:42 train.py[line:78] INFO train: epoch=10, iteration=200, loss=3.101940393447876, lr=[tensor(0.0012, device='cuda:0')], in 4.144s
2022-04-19 17:14:46 train.py[line:78] INFO train: epoch=10, iteration=220, loss=0.37917014956474304, lr=[tensor(0.0012, device='cuda:0')], in 3.674s
2022-04-19 17:14:50 train.py[line:78] INFO train: epoch=10, iteration=240, loss=0.6098678708076477, lr=[tensor(0.0012, device='cuda:0')], in 3.726s
2022-04-19 17:14:54 train.py[line:78] INFO train: epoch=10, iteration=260, loss=0.9320998191833496, lr=[tensor(0.0012, device='cuda:0')], in 4.140s
2022-04-19 17:14:58 train.py[line:78] INFO train: epoch=10, iteration=280, loss=2.9057912826538086, lr=[tensor(0.0012, device='cuda:0')], in 3.734s
2022-04-19 17:15:02 train.py[line:78] INFO train: epoch=10, iteration=300, loss=2.6553354263305664, lr=[tensor(0.0012, device='cuda:0')], in 4.164s
2022-04-19 17:15:05 train.py[line:78] INFO train: epoch=10, iteration=320, loss=0.33171796798706055, lr=[tensor(0.0012, device='cuda:0')], in 3.681s
2022-04-19 17:15:10 train.py[line:78] INFO train: epoch=10, iteration=340, loss=0.7465444803237915, lr=[tensor(0.0012, device='cuda:0')], in 4.142s
2022-04-19 17:15:13 train.py[line:78] INFO train: epoch=10, iteration=360, loss=0.9706399440765381, lr=[tensor(0.0012, device='cuda:0')], in 3.664s
2022-04-19 17:15:17 train.py[line:78] INFO train: epoch=10, iteration=380, loss=3.0122923851013184, lr=[tensor(0.0012, device='cuda:0')], in 3.693s
2022-04-19 17:15:21 train.py[line:78] INFO train: epoch=10, iteration=400, loss=0.33835822343826294, lr=[tensor(0.0012, device='cuda:0')], in 3.664s
2022-04-19 17:15:24 train.py[line:78] INFO train: epoch=10, iteration=420, loss=0.6056522727012634, lr=[tensor(0.0012, device='cuda:0')], in 3.686s
2022-04-19 17:15:28 train.py[line:78] INFO train: epoch=10, iteration=440, loss=0.9096749424934387, lr=[tensor(0.0012, device='cuda:0')], in 3.664s
2022-04-19 17:15:32 train.py[line:78] INFO train: epoch=10, iteration=460, loss=2.8558318614959717, lr=[tensor(0.0012, device='cuda:0')], in 3.662s
2022-04-19 17:15:36 train.py[line:78] INFO train: epoch=10, iteration=480, loss=2.6122868061065674, lr=[tensor(0.0012, device='cuda:0')], in 4.134s
2022-04-19 17:15:40 train.py[line:78] INFO train: epoch=10, iteration=500, loss=0.3498842716217041, lr=[tensor(0.0012, device='cuda:0')], in 4.056s
2022-04-19 17:15:44 train.py[line:78] INFO train: epoch=10, iteration=520, loss=0.7818300724029541, lr=[tensor(0.0012, device='cuda:0')], in 3.791s
2022-04-19 17:15:48 train.py[line:78] INFO train: epoch=10, iteration=540, loss=0.9493619203567505, lr=[tensor(0.0012, device='cuda:0')], in 4.090s
2022-04-19 17:15:51 train.py[line:78] INFO train: epoch=10, iteration=560, loss=3.009021520614624, lr=[tensor(0.0012, device='cuda:0')], in 3.664s
2022-04-19 17:15:55 train.py[line:78] INFO train: epoch=10, iteration=580, loss=0.33409807085990906, lr=[tensor(0.0013, device='cuda:0')], in 3.681s
2022-04-19 17:15:59 train.py[line:78] INFO train: epoch=10, iteration=600, loss=0.5525975823402405, lr=[tensor(0.0013, device='cuda:0')], in 4.061s
2022-04-19 17:16:00 train.py[line:86] INFO -------train exits, epoch=10-------
2022-04-19 17:16:00 train.py[line:298] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
