2022-04-19 15:55:20 train.py[line:151] INFO YuiConfigPro(RANDOM_SEED=233, DATASET_DIR='D:/A日常/大学/毕业设计/dataset/maestro-v3.0.0/', DATAMETA_NAME='maestro-v3.0.0_tinymp3.csv', WORKSPACE='D:/A日常/大学/毕业设计/code/yui/', MAX_INPUTS_LENGTH=512, MAX_TARGETS_LENGTH=1024, PROGRAM_GRANULARITY='flat', SAMPLE_RATE=16000, FRAME_SIZE=128, HOP_WIDTH=128, NUM_MEL_BINS=256, FFT_SIZE=2048, MEL_LO_HZ=20.0, MEL_HI_HZ=8000.0, PAD_ID=0, ENCODED_EOS_ID=1, ENCODED_UNK_ID=2, EXTRA_IDS=100, DECODED_EOS_ID=-1, DECODED_INVALID_ID=-2, STEPS_PER_SECOND=100, MAX_SHIFT_SECONDS=10, NUM_VELOCITY_BINS=127, CUDA=True, BATCH_SIZE=4, NUM_WORKERS=3, NUM_EPOCHS=160, TRAIN_ITERATION=600, LEARNING_RATE=0.001, OVERFIT_PATIENCE=8)
2022-04-19 15:55:20 train.py[line:153] INFO Using GPU.
2022-04-19 15:55:20 train.py[line:154] INFO GPU number: 1
2022-04-19 15:55:20 train.py[line:177] INFO The model has 4,640,512 trainable parameters
2022-04-19 15:55:20 train.py[line:254] INFO -------train loop starts, start_time=1650354920.491s-------
2022-04-19 15:55:39 train.py[line:78] INFO train: epoch=0, iteration=20, loss=8.514854431152344, lr=[tensor(2.0006e-06, device='cuda:0')], in 18.870s
2022-04-19 16:18:17 train.py[line:78] INFO train: epoch=3, iteration=440, loss=6.666093826293945, lr=[tensor(0.0004, device='cuda:0')], in 3.678s
2022-04-19 16:18:21 train.py[line:78] INFO train: epoch=3, iteration=460, loss=6.398558616638184, lr=[tensor(0.0004, device='cuda:0')], in 3.681s
2022-04-19 16:18:24 train.py[line:78] INFO train: epoch=3, iteration=480, loss=6.282749652862549, lr=[tensor(0.0004, device='cuda:0')], in 3.674s
2022-04-19 16:18:28 train.py[line:78] INFO train: epoch=3, iteration=500, loss=6.504728317260742, lr=[tensor(0.0004, device='cuda:0')], in 3.706s
2022-04-19 16:18:32 train.py[line:78] INFO train: epoch=3, iteration=520, loss=6.75311279296875, lr=[tensor(0.0004, device='cuda:0')], in 3.673s
2022-04-19 16:18:36 train.py[line:78] INFO train: epoch=3, iteration=540, loss=6.514866352081299, lr=[tensor(0.0004, device='cuda:0')], in 4.218s
2022-04-19 16:18:40 train.py[line:78] INFO train: epoch=3, iteration=560, loss=6.147502422332764, lr=[tensor(0.0004, device='cuda:0')], in 3.685s
2022-04-19 16:18:43 train.py[line:78] INFO train: epoch=3, iteration=580, loss=6.179873943328857, lr=[tensor(0.0004, device='cuda:0')], in 3.692s
2022-04-19 16:18:47 train.py[line:78] INFO train: epoch=3, iteration=600, loss=6.318007946014404, lr=[tensor(0.0004, device='cuda:0')], in 3.672s
2022-04-19 16:18:48 train.py[line:86] INFO -------train exits, epoch=3-------
2022-04-19 16:19:07 train.py[line:78] INFO train: epoch=3, iteration=20, loss=6.6024861335754395, lr=[tensor(0.0004, device='cuda:0')], in 19.756s
2022-04-19 16:19:11 train.py[line:78] INFO train: epoch=3, iteration=40, loss=6.337201118469238, lr=[tensor(0.0004, device='cuda:0')], in 3.672s
2022-04-19 16:19:15 train.py[line:78] INFO train: epoch=3, iteration=60, loss=6.190145492553711, lr=[tensor(0.0004, device='cuda:0')], in 3.657s
2022-04-19 16:19:18 train.py[line:78] INFO train: epoch=3, iteration=80, loss=6.471700191497803, lr=[tensor(0.0004, device='cuda:0')], in 3.658s
2022-04-19 16:19:22 train.py[line:78] INFO train: epoch=3, iteration=100, loss=6.698605537414551, lr=[tensor(0.0004, device='cuda:0')], in 3.675s
2022-04-19 16:19:26 train.py[line:78] INFO train: epoch=3, iteration=120, loss=6.461092472076416, lr=[tensor(0.0004, device='cuda:0')], in 3.656s
2022-04-19 16:19:29 train.py[line:78] INFO train: epoch=3, iteration=140, loss=6.051544666290283, lr=[tensor(0.0004, device='cuda:0')], in 3.664s
2022-04-19 16:19:33 train.py[line:78] INFO train: epoch=3, iteration=160, loss=6.088639259338379, lr=[tensor(0.0004, device='cuda:0')], in 3.671s
2022-04-19 16:19:37 train.py[line:78] INFO train: epoch=3, iteration=180, loss=6.221445083618164, lr=[tensor(0.0004, device='cuda:0')], in 3.746s
2022-04-19 16:19:41 train.py[line:78] INFO train: epoch=3, iteration=200, loss=6.544540882110596, lr=[tensor(0.0004, device='cuda:0')], in 4.369s
2022-04-19 16:19:45 train.py[line:78] INFO train: epoch=3, iteration=220, loss=6.254001140594482, lr=[tensor(0.0004, device='cuda:0')], in 3.659s
2022-04-19 16:19:48 train.py[line:78] INFO train: epoch=3, iteration=240, loss=6.095671653747559, lr=[tensor(0.0004, device='cuda:0')], in 3.660s
2022-04-19 16:19:52 train.py[line:78] INFO train: epoch=3, iteration=260, loss=6.378241539001465, lr=[tensor(0.0004, device='cuda:0')], in 3.689s
2022-04-19 16:19:56 train.py[line:78] INFO train: epoch=3, iteration=280, loss=6.645586967468262, lr=[tensor(0.0004, device='cuda:0')], in 3.658s
2022-04-19 16:19:59 train.py[line:78] INFO train: epoch=3, iteration=300, loss=6.385191440582275, lr=[tensor(0.0004, device='cuda:0')], in 3.660s
2022-04-19 16:20:03 train.py[line:78] INFO train: epoch=3, iteration=320, loss=5.938604831695557, lr=[tensor(0.0004, device='cuda:0')], in 3.674s
2022-04-19 16:20:07 train.py[line:78] INFO train: epoch=3, iteration=340, loss=5.99191951751709, lr=[tensor(0.0004, device='cuda:0')], in 3.686s
2022-04-19 16:20:10 train.py[line:78] INFO train: epoch=3, iteration=360, loss=6.151222229003906, lr=[tensor(0.0004, device='cuda:0')], in 3.665s
2022-04-19 16:20:14 train.py[line:78] INFO train: epoch=3, iteration=380, loss=6.4689860343933105, lr=[tensor(0.0004, device='cuda:0')], in 3.672s
2022-04-19 16:20:18 train.py[line:78] INFO train: epoch=3, iteration=400, loss=6.180474758148193, lr=[tensor(0.0004, device='cuda:0')], in 3.841s
2022-04-19 16:20:22 train.py[line:78] INFO train: epoch=3, iteration=420, loss=6.024947166442871, lr=[tensor(0.0004, device='cuda:0')], in 4.044s
2022-04-19 16:20:26 train.py[line:78] INFO train: epoch=3, iteration=440, loss=6.284261226654053, lr=[tensor(0.0004, device='cuda:0')], in 3.674s
2022-04-19 16:20:29 train.py[line:78] INFO train: epoch=3, iteration=460, loss=6.582501411437988, lr=[tensor(0.0004, device='cuda:0')], in 3.662s
2022-04-19 16:20:33 train.py[line:78] INFO train: epoch=3, iteration=480, loss=6.333564281463623, lr=[tensor(0.0004, device='cuda:0')], in 3.662s
2022-04-19 16:20:37 train.py[line:78] INFO train: epoch=3, iteration=500, loss=5.83064603805542, lr=[tensor(0.0004, device='cuda:0')], in 3.687s
2022-04-19 16:20:40 train.py[line:78] INFO train: epoch=3, iteration=520, loss=5.919768810272217, lr=[tensor(0.0005, device='cuda:0')], in 3.659s
2022-04-19 16:20:44 train.py[line:78] INFO train: epoch=3, iteration=540, loss=6.0881500244140625, lr=[tensor(0.0005, device='cuda:0')], in 3.668s
2022-04-19 16:20:48 train.py[line:78] INFO train: epoch=3, iteration=560, loss=6.410189151763916, lr=[tensor(0.0005, device='cuda:0')], in 4.180s
2022-04-19 16:20:52 train.py[line:78] INFO train: epoch=3, iteration=580, loss=6.106833457946777, lr=[tensor(0.0005, device='cuda:0')], in 3.716s
2022-04-19 16:20:56 train.py[line:78] INFO train: epoch=3, iteration=600, loss=5.91787576675415, lr=[tensor(0.0005, device='cuda:0')], in 4.355s
2022-04-19 16:20:57 train.py[line:86] INFO -------train exits, epoch=3-------
2022-04-19 16:21:17 train.py[line:78] INFO train: epoch=4, iteration=20, loss=6.230144023895264, lr=[tensor(0.0005, device='cuda:0')], in 19.570s
2022-04-19 16:21:20 train.py[line:78] INFO train: epoch=4, iteration=40, loss=6.536211013793945, lr=[tensor(0.0005, device='cuda:0')], in 3.659s
2022-04-19 16:21:24 train.py[line:78] INFO train: epoch=4, iteration=60, loss=6.251433372497559, lr=[tensor(0.0005, device='cuda:0')], in 3.653s
2022-04-19 16:21:28 train.py[line:78] INFO train: epoch=4, iteration=80, loss=5.750182151794434, lr=[tensor(0.0005, device='cuda:0')], in 3.663s
2022-04-19 16:21:32 train.py[line:78] INFO train: epoch=4, iteration=100, loss=5.841568946838379, lr=[tensor(0.0005, device='cuda:0')], in 4.256s
2022-04-19 16:21:35 train.py[line:78] INFO train: epoch=4, iteration=120, loss=5.996434688568115, lr=[tensor(0.0005, device='cuda:0')], in 3.669s
2022-04-19 16:21:39 train.py[line:78] INFO train: epoch=4, iteration=140, loss=6.350898742675781, lr=[tensor(0.0005, device='cuda:0')], in 3.667s
2022-04-19 16:21:43 train.py[line:78] INFO train: epoch=4, iteration=160, loss=5.994318008422852, lr=[tensor(0.0005, device='cuda:0')], in 3.660s
2022-04-19 16:21:47 train.py[line:78] INFO train: epoch=4, iteration=180, loss=5.829782009124756, lr=[tensor(0.0005, device='cuda:0')], in 3.681s
2022-04-19 16:21:50 train.py[line:78] INFO train: epoch=4, iteration=200, loss=6.147832870483398, lr=[tensor(0.0005, device='cuda:0')], in 3.666s
2022-04-19 16:21:54 train.py[line:78] INFO train: epoch=4, iteration=220, loss=6.478845596313477, lr=[tensor(0.0005, device='cuda:0')], in 3.663s
2022-04-19 16:21:58 train.py[line:78] INFO train: epoch=4, iteration=240, loss=6.199862003326416, lr=[tensor(0.0005, device='cuda:0')], in 3.673s
2022-04-19 16:22:01 train.py[line:78] INFO train: epoch=4, iteration=260, loss=5.6485819816589355, lr=[tensor(0.0005, device='cuda:0')], in 3.691s
2022-04-19 16:22:05 train.py[line:78] INFO train: epoch=4, iteration=280, loss=5.746974945068359, lr=[tensor(0.0005, device='cuda:0')], in 3.666s
2022-04-19 16:22:09 train.py[line:78] INFO train: epoch=4, iteration=300, loss=5.905186176300049, lr=[tensor(0.0005, device='cuda:0')], in 3.665s
2022-04-19 16:22:12 train.py[line:78] INFO train: epoch=4, iteration=320, loss=6.294827461242676, lr=[tensor(0.0005, device='cuda:0')], in 3.662s
2022-04-19 16:22:16 train.py[line:78] INFO train: epoch=4, iteration=340, loss=5.870460510253906, lr=[tensor(0.0005, device='cuda:0')], in 3.695s
2022-04-19 16:22:20 train.py[line:78] INFO train: epoch=4, iteration=360, loss=5.7448954582214355, lr=[tensor(0.0005, device='cuda:0')], in 3.674s
2022-04-19 16:22:23 train.py[line:78] INFO train: epoch=4, iteration=380, loss=6.0894575119018555, lr=[tensor(0.0005, device='cuda:0')], in 3.663s
2022-04-19 16:22:27 train.py[line:78] INFO train: epoch=4, iteration=400, loss=6.40570068359375, lr=[tensor(0.0005, device='cuda:0')], in 3.697s
2022-04-19 16:22:31 train.py[line:78] INFO train: epoch=4, iteration=420, loss=6.1472930908203125, lr=[tensor(0.0005, device='cuda:0')], in 3.787s
2022-04-19 16:22:35 train.py[line:78] INFO train: epoch=4, iteration=440, loss=5.518893718719482, lr=[tensor(0.0005, device='cuda:0')], in 4.174s
2022-04-19 16:22:39 train.py[line:78] INFO train: epoch=4, iteration=460, loss=5.650261878967285, lr=[tensor(0.0005, device='cuda:0')], in 3.680s
2022-04-19 16:22:42 train.py[line:78] INFO train: epoch=4, iteration=480, loss=5.854153633117676, lr=[tensor(0.0005, device='cuda:0')], in 3.682s
2022-04-19 16:22:46 train.py[line:78] INFO train: epoch=4, iteration=500, loss=6.218172550201416, lr=[tensor(0.0005, device='cuda:0')], in 3.702s
2022-04-19 16:22:50 train.py[line:78] INFO train: epoch=4, iteration=520, loss=5.805508613586426, lr=[tensor(0.0005, device='cuda:0')], in 3.685s
2022-04-19 16:22:53 train.py[line:78] INFO train: epoch=4, iteration=540, loss=5.646072864532471, lr=[tensor(0.0005, device='cuda:0')], in 3.687s
2022-04-19 16:22:57 train.py[line:78] INFO train: epoch=4, iteration=560, loss=6.011397361755371, lr=[tensor(0.0005, device='cuda:0')], in 3.677s
2022-04-19 16:23:01 train.py[line:78] INFO train: epoch=4, iteration=580, loss=6.363763332366943, lr=[tensor(0.0005, device='cuda:0')], in 3.699s
2022-04-19 16:23:04 train.py[line:78] INFO train: epoch=4, iteration=600, loss=6.072826385498047, lr=[tensor(0.0005, device='cuda:0')], in 3.664s
2022-04-19 16:23:05 train.py[line:86] INFO -------train exits, epoch=4-------
2022-04-19 16:23:22 train.py[line:78] INFO train: epoch=4, iteration=20, loss=5.425939559936523, lr=[tensor(0.0005, device='cuda:0')], in 17.384s
2022-04-19 16:23:26 train.py[line:78] INFO train: epoch=4, iteration=40, loss=5.579814910888672, lr=[tensor(0.0005, device='cuda:0')], in 3.657s
2022-04-19 16:23:30 train.py[line:78] INFO train: epoch=4, iteration=60, loss=5.770750999450684, lr=[tensor(0.0005, device='cuda:0')], in 3.661s
2022-04-19 16:23:33 train.py[line:78] INFO train: epoch=4, iteration=80, loss=6.168732166290283, lr=[tensor(0.0005, device='cuda:0')], in 3.668s
2022-04-19 16:23:37 train.py[line:78] INFO train: epoch=4, iteration=100, loss=5.6688666343688965, lr=[tensor(0.0005, device='cuda:0')], in 3.679s
2022-04-19 16:23:41 train.py[line:78] INFO train: epoch=4, iteration=120, loss=5.537199974060059, lr=[tensor(0.0005, device='cuda:0')], in 3.666s
2022-04-19 16:23:45 train.py[line:78] INFO train: epoch=4, iteration=140, loss=5.922479629516602, lr=[tensor(0.0005, device='cuda:0')], in 4.048s
2022-04-19 16:23:49 train.py[line:78] INFO train: epoch=4, iteration=160, loss=6.296764850616455, lr=[tensor(0.0005, device='cuda:0')], in 3.678s
2022-04-19 16:23:52 train.py[line:78] INFO train: epoch=4, iteration=180, loss=5.9950432777404785, lr=[tensor(0.0005, device='cuda:0')], in 3.689s
2022-04-19 16:23:56 train.py[line:78] INFO train: epoch=4, iteration=200, loss=5.295625686645508, lr=[tensor(0.0005, device='cuda:0')], in 3.677s
2022-04-19 16:24:00 train.py[line:78] INFO train: epoch=4, iteration=220, loss=5.487277030944824, lr=[tensor(0.0005, device='cuda:0')], in 3.680s
2022-04-19 16:24:03 train.py[line:78] INFO train: epoch=4, iteration=240, loss=5.6899285316467285, lr=[tensor(0.0005, device='cuda:0')], in 3.730s
2022-04-19 16:24:07 train.py[line:78] INFO train: epoch=4, iteration=260, loss=6.088349342346191, lr=[tensor(0.0005, device='cuda:0')], in 4.032s
2022-04-19 16:24:11 train.py[line:78] INFO train: epoch=4, iteration=280, loss=5.538986682891846, lr=[tensor(0.0005, device='cuda:0')], in 3.675s
2022-04-19 16:24:15 train.py[line:78] INFO train: epoch=4, iteration=300, loss=5.423471927642822, lr=[tensor(0.0005, device='cuda:0')], in 3.682s
2022-04-19 16:24:18 train.py[line:78] INFO train: epoch=4, iteration=320, loss=5.833568096160889, lr=[tensor(0.0005, device='cuda:0')], in 3.682s
2022-04-19 16:24:22 train.py[line:78] INFO train: epoch=4, iteration=340, loss=6.23539924621582, lr=[tensor(0.0005, device='cuda:0')], in 3.700s
2022-04-19 16:24:26 train.py[line:78] INFO train: epoch=4, iteration=360, loss=5.951157569885254, lr=[tensor(0.0005, device='cuda:0')], in 3.673s
2022-04-19 16:24:29 train.py[line:78] INFO train: epoch=4, iteration=380, loss=5.194503307342529, lr=[tensor(0.0005, device='cuda:0')], in 3.674s
2022-04-19 16:24:33 train.py[line:78] INFO train: epoch=4, iteration=400, loss=5.4103617668151855, lr=[tensor(0.0005, device='cuda:0')], in 3.680s
2022-04-19 16:24:37 train.py[line:78] INFO train: epoch=4, iteration=420, loss=5.577175140380859, lr=[tensor(0.0005, device='cuda:0')], in 4.151s
2022-04-19 16:24:41 train.py[line:78] INFO train: epoch=4, iteration=440, loss=6.044196605682373, lr=[tensor(0.0005, device='cuda:0')], in 3.684s
2022-04-19 16:24:45 train.py[line:78] INFO train: epoch=4, iteration=460, loss=5.493332862854004, lr=[tensor(0.0005, device='cuda:0')], in 3.668s
2022-04-19 16:24:48 train.py[line:78] INFO train: epoch=4, iteration=480, loss=5.362417221069336, lr=[tensor(0.0005, device='cuda:0')], in 3.675s
2022-04-19 16:24:52 train.py[line:78] INFO train: epoch=4, iteration=500, loss=5.761998176574707, lr=[tensor(0.0005, device='cuda:0')], in 4.104s
2022-04-19 16:24:56 train.py[line:78] INFO train: epoch=4, iteration=520, loss=6.168709754943848, lr=[tensor(0.0005, device='cuda:0')], in 3.674s
2022-04-19 16:25:00 train.py[line:78] INFO train: epoch=4, iteration=540, loss=5.8770527839660645, lr=[tensor(0.0005, device='cuda:0')], in 3.671s
2022-04-19 16:25:03 train.py[line:78] INFO train: epoch=4, iteration=560, loss=5.105584621429443, lr=[tensor(0.0005, device='cuda:0')], in 3.673s
2022-04-19 16:25:07 train.py[line:78] INFO train: epoch=4, iteration=580, loss=5.322996139526367, lr=[tensor(0.0005, device='cuda:0')], in 3.714s
2022-04-19 16:25:11 train.py[line:78] INFO train: epoch=4, iteration=600, loss=5.523869037628174, lr=[tensor(0.0005, device='cuda:0')], in 3.669s
2022-04-19 16:25:11 train.py[line:86] INFO -------train exits, epoch=4-------
2022-04-19 16:25:29 train.py[line:78] INFO train: epoch=4, iteration=20, loss=5.983455181121826, lr=[tensor(0.0005, device='cuda:0')], in 17.747s
2022-04-19 16:25:33 train.py[line:78] INFO train: epoch=4, iteration=40, loss=5.355656147003174, lr=[tensor(0.0005, device='cuda:0')], in 3.657s
2022-04-19 16:25:37 train.py[line:78] INFO train: epoch=4, iteration=60, loss=5.271692752838135, lr=[tensor(0.0005, device='cuda:0')], in 3.862s
2022-04-19 16:25:41 train.py[line:78] INFO train: epoch=4, iteration=80, loss=5.677145004272461, lr=[tensor(0.0005, device='cuda:0')], in 3.824s
2022-04-19 16:25:44 train.py[line:78] INFO train: epoch=4, iteration=100, loss=6.121946811676025, lr=[tensor(0.0005, device='cuda:0')], in 3.684s
2022-04-19 16:25:48 train.py[line:78] INFO train: epoch=4, iteration=120, loss=5.81302547454834, lr=[tensor(0.0005, device='cuda:0')], in 3.662s
2022-04-19 16:25:52 train.py[line:78] INFO train: epoch=4, iteration=140, loss=4.936238765716553, lr=[tensor(0.0005, device='cuda:0')], in 3.669s
2022-04-19 16:25:55 train.py[line:78] INFO train: epoch=4, iteration=160, loss=5.2306227684021, lr=[tensor(0.0005, device='cuda:0')], in 3.663s
2022-04-19 16:25:59 train.py[line:78] INFO train: epoch=4, iteration=180, loss=5.431332111358643, lr=[tensor(0.0005, device='cuda:0')], in 4.035s
2022-04-19 16:26:04 train.py[line:78] INFO train: epoch=4, iteration=200, loss=5.911410331726074, lr=[tensor(0.0005, device='cuda:0')], in 4.284s
2022-04-19 16:26:07 train.py[line:78] INFO train: epoch=4, iteration=220, loss=5.2569169998168945, lr=[tensor(0.0005, device='cuda:0')], in 3.670s
2022-04-19 16:26:11 train.py[line:78] INFO train: epoch=4, iteration=240, loss=5.188158988952637, lr=[tensor(0.0005, device='cuda:0')], in 3.663s
2022-04-19 16:26:15 train.py[line:78] INFO train: epoch=4, iteration=260, loss=5.600742340087891, lr=[tensor(0.0005, device='cuda:0')], in 3.683s
2022-04-19 16:26:19 train.py[line:78] INFO train: epoch=4, iteration=280, loss=6.061132431030273, lr=[tensor(0.0005, device='cuda:0')], in 4.332s
2022-04-19 16:26:23 train.py[line:78] INFO train: epoch=4, iteration=300, loss=5.738531112670898, lr=[tensor(0.0006, device='cuda:0')], in 3.663s
2022-04-19 16:26:26 train.py[line:78] INFO train: epoch=4, iteration=320, loss=4.847227096557617, lr=[tensor(0.0006, device='cuda:0')], in 3.665s
2022-04-19 16:26:30 train.py[line:78] INFO train: epoch=4, iteration=340, loss=5.13054084777832, lr=[tensor(0.0006, device='cuda:0')], in 3.688s
2022-04-19 16:26:34 train.py[line:78] INFO train: epoch=4, iteration=360, loss=5.346616268157959, lr=[tensor(0.0006, device='cuda:0')], in 4.293s
2022-04-19 16:26:38 train.py[line:78] INFO train: epoch=4, iteration=380, loss=5.856855392456055, lr=[tensor(0.0006, device='cuda:0')], in 3.666s
2022-04-19 16:26:42 train.py[line:78] INFO train: epoch=4, iteration=400, loss=5.158859729766846, lr=[tensor(0.0006, device='cuda:0')], in 3.667s
2022-04-19 16:26:45 train.py[line:78] INFO train: epoch=4, iteration=420, loss=5.066730976104736, lr=[tensor(0.0006, device='cuda:0')], in 3.684s
2022-04-19 16:26:49 train.py[line:78] INFO train: epoch=4, iteration=440, loss=5.510007381439209, lr=[tensor(0.0006, device='cuda:0')], in 3.666s
2022-04-19 16:26:53 train.py[line:78] INFO train: epoch=4, iteration=460, loss=6.00676155090332, lr=[tensor(0.0006, device='cuda:0')], in 3.666s
2022-04-19 16:26:56 train.py[line:78] INFO train: epoch=4, iteration=480, loss=5.686286926269531, lr=[tensor(0.0006, device='cuda:0')], in 3.669s
2022-04-19 16:27:00 train.py[line:78] INFO train: epoch=4, iteration=500, loss=4.73524284362793, lr=[tensor(0.0006, device='cuda:0')], in 3.697s
2022-04-19 16:27:04 train.py[line:78] INFO train: epoch=4, iteration=520, loss=5.071009635925293, lr=[tensor(0.0006, device='cuda:0')], in 3.668s
2022-04-19 16:27:07 train.py[line:78] INFO train: epoch=4, iteration=540, loss=5.258255958557129, lr=[tensor(0.0006, device='cuda:0')], in 3.671s
2022-04-19 16:27:11 train.py[line:78] INFO train: epoch=4, iteration=560, loss=5.796613693237305, lr=[tensor(0.0006, device='cuda:0')], in 3.691s
2022-04-19 16:27:15 train.py[line:78] INFO train: epoch=4, iteration=580, loss=5.054374694824219, lr=[tensor(0.0006, device='cuda:0')], in 4.260s
2022-04-19 16:27:19 train.py[line:78] INFO train: epoch=4, iteration=600, loss=4.97854471206665, lr=[tensor(0.0006, device='cuda:0')], in 3.671s
2022-04-19 16:27:20 train.py[line:86] INFO -------train exits, epoch=4-------
2022-04-19 16:27:20 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 16:27:44 train.py[line:78] INFO train: epoch=5, iteration=20, loss=5.437559127807617, lr=[tensor(0.0006, device='cuda:0')], in 23.952s
2022-04-19 16:27:47 train.py[line:78] INFO train: epoch=5, iteration=40, loss=5.946166038513184, lr=[tensor(0.0006, device='cuda:0')], in 3.654s
2022-04-19 16:27:51 train.py[line:78] INFO train: epoch=5, iteration=60, loss=5.60308837890625, lr=[tensor(0.0006, device='cuda:0')], in 3.649s
2022-04-19 16:27:55 train.py[line:78] INFO train: epoch=5, iteration=80, loss=4.631795406341553, lr=[tensor(0.0006, device='cuda:0')], in 3.667s
2022-04-19 16:27:58 train.py[line:78] INFO train: epoch=5, iteration=100, loss=4.940650463104248, lr=[tensor(0.0006, device='cuda:0')], in 3.702s
2022-04-19 16:28:02 train.py[line:78] INFO train: epoch=5, iteration=120, loss=5.187668323516846, lr=[tensor(0.0006, device='cuda:0')], in 4.008s
2022-04-19 16:28:06 train.py[line:78] INFO train: epoch=5, iteration=140, loss=5.727484703063965, lr=[tensor(0.0006, device='cuda:0')], in 3.673s
2022-04-19 16:28:10 train.py[line:78] INFO train: epoch=5, iteration=160, loss=4.966870307922363, lr=[tensor(0.0006, device='cuda:0')], in 3.671s
2022-04-19 16:28:13 train.py[line:78] INFO train: epoch=5, iteration=180, loss=4.8566789627075195, lr=[tensor(0.0006, device='cuda:0')], in 3.710s
2022-04-19 16:28:17 train.py[line:78] INFO train: epoch=5, iteration=200, loss=5.343611240386963, lr=[tensor(0.0006, device='cuda:0')], in 3.676s
2022-04-19 16:28:21 train.py[line:78] INFO train: epoch=5, iteration=220, loss=5.905497074127197, lr=[tensor(0.0006, device='cuda:0')], in 4.061s
2022-04-19 16:28:25 train.py[line:78] INFO train: epoch=5, iteration=240, loss=5.576842784881592, lr=[tensor(0.0006, device='cuda:0')], in 3.673s
2022-04-19 16:28:28 train.py[line:78] INFO train: epoch=5, iteration=260, loss=4.471539497375488, lr=[tensor(0.0006, device='cuda:0')], in 3.712s
2022-04-19 16:28:32 train.py[line:78] INFO train: epoch=5, iteration=280, loss=4.906307697296143, lr=[tensor(0.0006, device='cuda:0')], in 3.675s
2022-04-19 16:28:36 train.py[line:78] INFO train: epoch=5, iteration=300, loss=5.124309062957764, lr=[tensor(0.0006, device='cuda:0')], in 3.674s
2022-04-19 16:28:40 train.py[line:78] INFO train: epoch=5, iteration=320, loss=5.664700984954834, lr=[tensor(0.0006, device='cuda:0')], in 3.685s
2022-04-19 16:28:43 train.py[line:78] INFO train: epoch=5, iteration=340, loss=4.819189071655273, lr=[tensor(0.0006, device='cuda:0')], in 3.707s
2022-04-19 16:28:47 train.py[line:78] INFO train: epoch=5, iteration=360, loss=4.764166831970215, lr=[tensor(0.0006, device='cuda:0')], in 3.695s
2022-04-19 16:28:51 train.py[line:78] INFO train: epoch=5, iteration=380, loss=5.270020008087158, lr=[tensor(0.0006, device='cuda:0')], in 4.314s
2022-04-19 16:28:55 train.py[line:78] INFO train: epoch=5, iteration=400, loss=5.838545322418213, lr=[tensor(0.0006, device='cuda:0')], in 3.680s
2022-04-19 16:28:59 train.py[line:78] INFO train: epoch=5, iteration=420, loss=5.503600597381592, lr=[tensor(0.0006, device='cuda:0')], in 3.701s
2022-04-19 16:29:02 train.py[line:78] INFO train: epoch=5, iteration=440, loss=4.355983734130859, lr=[tensor(0.0006, device='cuda:0')], in 3.681s
2022-04-19 16:29:06 train.py[line:78] INFO train: epoch=5, iteration=460, loss=4.79630184173584, lr=[tensor(0.0006, device='cuda:0')], in 3.674s
2022-04-19 16:29:10 train.py[line:78] INFO train: epoch=5, iteration=480, loss=5.025328636169434, lr=[tensor(0.0006, device='cuda:0')], in 3.674s
2022-04-19 16:29:13 train.py[line:78] INFO train: epoch=5, iteration=500, loss=5.601435661315918, lr=[tensor(0.0006, device='cuda:0')], in 3.701s
2022-04-19 16:29:17 train.py[line:78] INFO train: epoch=5, iteration=520, loss=4.716623783111572, lr=[tensor(0.0006, device='cuda:0')], in 3.676s
2022-04-19 16:29:21 train.py[line:78] INFO train: epoch=5, iteration=540, loss=4.643401145935059, lr=[tensor(0.0006, device='cuda:0')], in 3.679s
2022-04-19 16:29:24 train.py[line:78] INFO train: epoch=5, iteration=560, loss=5.15954065322876, lr=[tensor(0.0006, device='cuda:0')], in 3.683s
2022-04-19 16:29:28 train.py[line:78] INFO train: epoch=5, iteration=580, loss=5.791323184967041, lr=[tensor(0.0006, device='cuda:0')], in 3.696s
2022-04-19 16:29:32 train.py[line:78] INFO train: epoch=5, iteration=600, loss=5.446444511413574, lr=[tensor(0.0006, device='cuda:0')], in 3.672s
2022-04-19 16:29:33 train.py[line:86] INFO -------train exits, epoch=5-------
2022-04-19 16:29:53 train.py[line:78] INFO train: epoch=5, iteration=20, loss=4.210650444030762, lr=[tensor(0.0006, device='cuda:0')], in 20.436s
2022-04-19 16:29:57 train.py[line:78] INFO train: epoch=5, iteration=40, loss=4.689907550811768, lr=[tensor(0.0006, device='cuda:0')], in 3.662s
2022-04-19 16:30:00 train.py[line:78] INFO train: epoch=5, iteration=60, loss=4.956023216247559, lr=[tensor(0.0006, device='cuda:0')], in 3.668s
2022-04-19 16:30:04 train.py[line:78] INFO train: epoch=5, iteration=80, loss=5.5446271896362305, lr=[tensor(0.0006, device='cuda:0')], in 3.673s
2022-04-19 16:30:08 train.py[line:78] INFO train: epoch=5, iteration=100, loss=4.621854305267334, lr=[tensor(0.0006, device='cuda:0')], in 3.697s
2022-04-19 16:30:12 train.py[line:78] INFO train: epoch=5, iteration=120, loss=4.5310516357421875, lr=[tensor(0.0006, device='cuda:0')], in 3.874s
2022-04-19 16:30:16 train.py[line:78] INFO train: epoch=5, iteration=140, loss=5.094168663024902, lr=[tensor(0.0006, device='cuda:0')], in 4.165s
